25.4328 -3.81721 4.25549
5.49474 -69.5501 19.3699
-8.21232 1.86693 1.06236
150.273 -404.818 -160.266
27.2411 3.03982 10.9485
-12.1047 -5.22599 -5.93951
-1.20846 72.5302 13.406
-282.59 -254.076 -30.7406
207.939 42.2866 0.611476
250.045 93.5679 -17.6451
-11.5712 8.0392 8.63512
173.843 -212.589 272.907
-80.6139 150.17 -17.6081
-487.435 -374.287 -100.141
-2.10767 -0.585112 0.943278
-286.291 -429.321 -83.6702
-21.5679 -88.9569 11.212
11.1223 44.7119 75.3069
-215.641 -653.161 -141.459
-38.9224 -30.882 -14.7085
-22.8985 -56.9165 -71.1442
34.5804 190.764 38.0869
-175.8 -79.9814 -59.2308
102.148 -34.5419 -95.8842
9.67739 -58.8159 -1.23123
-134.448 -2.70695 -63.2794
-47.3747 -231.31 46.1908
95.7541 17.8734 51.7617
2.28806 3.79392 -1.35229
235.472 -98.211 -55.0798
-44.7033 14.5587 10.7383
81.2794 8.64989 -69.7816
-100.629 52.509 -201.794
120.346 -397.791 437.186
-234.012 -518.22 79.4286
-71.904 104.296 -34.2563
5.29927 -36.5368 12.3712
17.3637 -18.0032 36.3286
-631.294 61.4112 -87.9504
-199.145 599.392 173.978
322.352 -104.761 -104.177
72.5321 -85.3286 -118.857
73.2696 56.2832 -22.8882
-106.456 -157.351 670.322
-330.663 28.4227 466.474
-81.5846 -55.7504 124.406
141.963 54.4829 63.129
69.9406 60.4016 -8.7444
-213.706 -415.195 127.815
-360.716 -342.798 234.308
-535.57 336.903 -75.742
-936.594 208.876 244.157
-106.752 19.4564 -120.024
1.3225 -31.7956 1.19758
1.99166 8.39313 -31.8161
16.7558 -36.9942 24.8257
-98.9244 126.383 124.591
-1345.75 -576.27 -236.466
-27.5825 -66.6599 98.808
48.3521 -208.361 187.941
316.592 120.563 -12.7163
24.743 45.6218 -31.8506
9.94834 -2.15896 24.0956
235.731 98.9597 -51.571
-276.583 -243.236 -79.2144
13.4641 27.7741 -33.0835
-395.81 20.0821 -645.799
-24.2179 35.7907 17.2167
34.156 19.9826 -24.2873
239.244 -412.081 363.056
36.9921 32.1547 -42.3115
-17.7186 -451.987 -422.02
-101.917 -24.7381 105.465
-4.14976 527.011 -159.109
-104.324 123.569 -11.2779
-143.954 -470.008 -216.938
6.93756 14.1628 -8.48912
16.9896 18.4781 -37.2963
334.76 189.05 -241.249
-160.724 -274.979 -286.66
-272.752 -332.97 524.177
64.419 4.98307 -82.8954
-55.9476 -26.6917 0.542397
103.502 -77.4354 -18.0496
-21.6302 -4.42001 9.07129
113.382 51.2556 -141.761
12.4765 14.185 434.411
6.89147 -84.6033 -12.7769
-92.2675 49.1406 11.4854
-115.532 -130.193 -8.22839
-134.815 -534.62 199.312
26.0432 172.38 151.014
-630.915 -417.979 35.6198
-38.0024 -68.8373 18.3982
8.25851 90.3911 -33.8873
-525.389 -64.7799 588.762
90.2384 -6.74271 -17.4764
-167.291 80.4112 -175.173
-129.703 -246.287 -30.3956
-138.353 -169.084 103.316
-734.628 -336.066 823.392
-244.982 -199.27 -23.0063
1.97816 -55.6932 110.199
106.028 -8.62768 105.182
44.0861 3.53307 -68.2446
27.2582 -116.824 7.75497
88.5494 -342.182 206.39
-963.054 -195.529 304.113
-0.720664 -81.1095 68.4132
80.4784 -535.627 51.8696
15.8732 2.67053 0.979361
-26.8177 59.2216 19.7692
-13.3073 -196.851 -39.4482
-81.1258 26.6134 495.385
-6.20602 -4.29774 -2.73527
66.1447 290.115 54.2047
1.59012 3.26612 1.91965
93.5029 -379.577 -295.33
-32.0029 -28.9948 -28.2501
21.265 -133.22 -5.91712
-296.703 -640.356 -137.798
-29.2646 -7.06565 -2.9715
305.771 1257.33 -552.485
-49.2714 109.499 2.94284
82.8188 187.406 -88.4708
16.4682 -26.0735 -6.52105
-41.1154 -17.9683 -56.4037
1.93325 800.902 302.391
32.9953 4.83911 -33.2316
20.5648 53.8745 -283.83
9.47745 -48.3725 -12.6049
-28.7779 -546.638 -178.283
5.74314 46.8304 14.6875
-630.878 -451.345 38.6471
10.0981 3.49918 4.08157
50.2629 73.3387 21.5759
29.6156 45.8601 -4.96485
5.21031 57.9988 35.3374
-16.358 -11.7424 -20.0638
-18.6476 -25.7923 25.2135
53.6602 1.66194 33.4463
6.87041 -56.0368 3.44019
-174.064 77.1618 86.7616
-76.9561 -596.163 235.847
115.596 -246.098 -72.2754
-861.058 -417.647 -321.688
193.926 38.3753 29.3805
1.08895 53.605 36.989
-42.4276 -210.472 504.644
-340.382 -604.975 325.549
-342.676 450.913 -366.114
-210.589 60.7876 5.6204
-321.408 -39.6077 149.951
18.0986 -11.4984 -18.1687
166.389 -374.337 65.3772
-117.407 108.79 -57.5883
-30.9315 -4.98797 -24.3535
-38.5234 114.876 -84.3893
12.2166 -19.8604 12.6747
100.438 -11.3578 65.4336
107.669 -483.496 -6.56604
3.54967 6.61167 -18.3043
-338.601 -579.759 84.3685
-328.969 -114.46 -430.385
-164.101 -255.32 40.8864
5.29534 26.3166 -7.51143
52.6139 37.2617 30.8305
0.728811 -12.6609 -4.33874
-5.06403 -253.881 -531.262
-6.48241 67.185 22.7531
-2.88774 53.5023 20.6565
10.0909 -9.91934 -44.1639
-502.699 -188.623 177.412
-91.0154 155.245 60.2274
21.8502 -35.9552 -78.6469
-58.3002 1.17732 -28.8804
129.242 101.106 76.0181
55.8093 21.7203 -5.71037
-458.568 -464.521 249.059
86.322 56.0002 -20.7902
-24.8785 4.89323 -21.0683
-34.0056 56.2269 -63.4945
16.6795 35.8277 -38.075
79.3774 225.255 170.854
-150.447 132.819 40.5219
15.8632 -41.043 -56.2114
65.3457 33.1788 105.649
-95.1774 91.2789 114.555
-102.429 -36.1922 122.624
-426.249 -326.498 182.803
-106.575 -236.779 -35.6067
-14.315 -30.2703 5.33163
-89.7028 41.2335 -24.1392
19.546 -220.391 -87.5776
89.804 -72.2644 94.4332
100.697 -42.5842 -11.4669
41.7752 -6.84704 10.2414
-470.53 -34.3497 313.234
23.7795 75.4498 51.288
-99.1527 -370.238 -114.842
46.6148 14.0324 -16.4156
-13.0888 -9.65107 -10.3002
-421.832 -224.412 -9.1769
-140.784 15.0711 6.04265
55.5447 -5.86223 134.224
-14.4516 13.7896 28.8243
73.5896 5.68137 -72.357
-98.244 165.873 -516.667
9.87543 38.052 183.474
120.993 -36.3681 61.0145
-8.525 7.66513 7.85804
33.8469 -16.3665 2.16534
-14.8436 7.7132 -33.1117
-70.9023 -58.3145 -40.0516
-25.9196 -22.0177 -123.865
47.2648 8.34171 18.9673
18.5364 26.6586 -104.745
19.3188 12.9314 71.7609
-133.205 -41.1513 67.0864
32.9513 108.23 134.206
-3.79527 3.23306 -1.69986
-49.879 -76.3162 -40.9597
-19.4571 10.4987 64.7863
13.1176 -0.177431 178.459
3.18565 36.1016 -35.4841
-168.798 616.915 170.336
174.853 70.8296 -115.294
-3.68844 41.8747 -136.444
-394.978 -196.725 -96.7944
169.526 118.126 -144.506
7.16995 -12.1262 16.2394
-29.9708 15.796 10.9853
-129.102 -538.371 -3.60529
-381.64 49.6659 167.996
728.921 1175.51 328.59
68.9035 3.66881 10.4152
-323.697 -152.55 -98.8731
92.3945 77.9557 -3.24583
51.9288 56.5827 -43.8351
-26.6617 16.9961 100.006
-10.9295 -23.4676 21.3063
-211.875 370.949 -392.842
63.949 96.6088 42.6321
137.057 -318.997 75.4125
-29.3883 -22.5307 131.461
164.922 -261.647 -78.8897
-21.412 -60.4889 -83.5118
109.013 -59.6511 111.716
-100.673 46.2648 -16.4106
10.5064 44.0938 53.708
-20.9989 -34.8741 3.16493
-75.3346 -7.91182 -9.63221
-5.71649 -3.76677 -3.1305
43.3506 2.4194 30.5328
-41.2327 93.7206 166.066
113.901 118.043 55.6036
16.8384 -16.0014 -451.754
88.5475 62.7434 -52.8566
-137.022 61.4634 117.924
195.956 -449.189 90.091
-37.5534 -279.127 209.754
-29.805 178.415 -52.2458
-491.089 -597.438 155.647
58.5707 2.62811 72.0288
-90.7414 -104.106 61.6801
81.4898 31.6939 66.5404
232.381 -178.499 -245.763
-19.5167 93.5948 -79.7081
-241.198 106.164 -42.4828
-12.8698 2.16856 1.14065
163.204 206.627 -171.616
-35.8379 -31.318 34.6454
-51.9425 -233.75 -242.736
22.7143 151.325 63.6961
-169.355 -290.277 365.914
21.2203 11.3804 3.72039
-135.939 -381.637 270.24
-127.167 -447.744 -33.4915
-38.1038 -69.7064 110.422
-37.2804 -93.6842 -18.0956
-19.6834 16.8445 18.7574
-136.375 -446.052 -74.1676
-10.6163 8.04001 42.9174
257.446 -49.3507 392.861
-31.7194 23.0611 19.0418
-8.6725 -36.0895 4.56486
71.6982 0.551205 195.645
-571.194 -60.3051 -174.485
-102.038 15.9006 -83.8613
108.131 39.7241 11.1386
-388.447 -10.2796 159.506
208.623 74.9259 -73.6752
-41.7105 -19.0171 212.664
-791.837 -126.288 302.663
69.6408 49.8701 71.0335
401.516 -276.862 -118.842
-434.469 244.996 237.879
-328.209 378.598 -234.836
-73.5488 -94.5371 116.26
-470.026 -400.647 -302.61
10.6264 -20.8721 12.8122
35.4846 111.85 47.7288
22.9051 13.6283 16.0847
-6.91653 38.6858 18.3043
-14.5785 -3.70092 -20.3148
-7.75478 -10.9885 -8.64538
-3.37688 1.01477 -2.30985
109.541 11.86 -80.6623
-12.4599 -54.683 -44.9073
-13.6927 21.542 9.90888
-536.132 59.8831 722.976
3.20462 3.9929 11.2244
-45.5505 -19.4639 26.6521
-40.1834 -450.889 229.172
7.48527 -74.1627 -47.9822
13.9951 76.3038 176.072
39.7918 -31.2903 -67.673
-25.7134 10.749 34.9492
-38.9162 90.5016 0.852834
-53.861 -30.7402 -41.6277
27.8174 8.68876 -5.66848
-11.8058 -54.918 -91.3216
-543.554 5.18057 -4.12101
-17.9174 -23.9945 -25.421
-89.5086 50.8821 -11.7021
17.8115 14.4211 33.1027
-269.047 -201.049 73.5359
-60.9136 -591.949 379.887
-100.928 -153.005 45.6079
-2.93141 5.57721 4.62419
74.9195 -119.178 -110.56
-1.09802 -28.7068 -36.6634
-0.108162 12.3327 22.4193
29.9686 53.9295 -27.5959
-43.45 -75.6174 -14.2034
-82.7759 28.1988 -12.4551
-337.835 -23.2032 -427.978
-409.774 -381.666 153.544
-84.8096 80.5384 -38.8489
46.5925 52.907 -152.016
-63.0296 41.5387 15.233
-387.367 -384.522 372.551
71.6301 73.156 10.5765
27.5158 -244.199 -338.729
-18.0373 -1.85734 -25.0664
201.946 -105.781 -40.0021
47.7318 -816.848 -70.1766
18.2971 -92.5106 114.038
-5.18327 -70.6108 148.087
-18.5421 -22.1121 98.8121
-39.7192 -3.08198 -10.8569
61.2293 144.205 71.1071
-597.032 -24.7955 -348.608
1.5132 25.3095 18.8101
7.85713 -6.62037 18.6836
-163.784 -74.9615 59.9967
0.417136 -4.63517 7.32014
-6.3865 7.54592 6.38257
22.772 111.803 56.9102
1.32722 -0.813648 0.0984231
-8.83555 -3.21211 1.48968
-259.185 -439.736 -665.921
99.6576 -386.301 81.0488
20.5558 28.7034 -12.7533
88.8052 -451.629 559.943
-51.612 122.391 17.5306
24.5793 27.7399 -35.0554
-8.1535 22.0186 29.4059
-21.4543 9.13691 55.6232
0.821107 89.2995 -179.141
222.863 129.008 55.2422
260.143 -96.0492 199.58
212.622 -306.663 230.727
-76.5207 -5.99054 -586.122
-2.29459 136.04 64.1268
452.779 -675.806 -387.716
-245.312 -132.969 -378.911
294.327 -213.31 -311.825
-16.8689 50.3273 -26.8175
0.959175 -34.772 -11.8773
9.18132 -3.55839 0.124532
-31.2575 -41.2431 33.6644
1067.1 -601.284 -58.411
312.14 31.3594 -128.768
63.6082 -96.0303 -9.9286
-67.3787 -40.7251 -11.5771
1.72569 72.3739 30.2811
-49.022 -3.49471 90.5728
101.917 -30.8963 -33.3503
-5.15132 6.30168 10.1807
-368.178 -373.78 -265.579
-13.0183 -44.6155 -14.6402
-552.671 -273.106 56.7815
51.1294 -43.076 1.78422
34.8622 192.973 -8.12162
-606.199 -219.944 428.044
8.92019 6.98034 -6.25232
-387.884 -328.77 -436.325
47.7064 -143.641 87.3534
-2.51589 0.305086 3.73522
-47.5806 -59.0148 -4.39314
-347.082 -358.048 -188.567
224.904 48.6651 -72.4098
49.4705 -201.434 -41.0076
1.75215 -6.58693 32.0456
-66.5215 -27.11 62.6624
108.493 121.715 -49.1656
21.2104 -23.2627 -10.0662
1.26637 -10.121 -0.867637
-24.3486 -28.9579 5.14816
9.68996 7.28964 -3.67917
-414.701 -26.68 57.441
43.8359 86.4719 144.505
-24.7225 -6.7273 16.5368
-693.343 -446.35 -287.189
-278.647 -518.201 -140.98
-368.929 -668.902 -12.5112
103.506 -15.6664 -26.8482
-582.718 -126.877 163.197
249.887 -381.425 -101.337
-2.99405 -17.4575 16.9132
253.826 -83.3322 -133.814
-744.82 328.803 -233.679
-169.27 -18.8608 -81.5696
0.153962 19.1197 6.07542
50.8314 81.5146 66.3003
-160.255 -193.859 67.7159
-163.477 -362.774 543.556
-91.5348 139.486 -73.5678
42.897 -0.870763 -9.16975
-386.155 44.3042 230.154
79.6516 34.2203 48.7998
-522.261 -443.43 3.17875
324.399 -176.578 -32.5782
-12.2675 -78.0797 -8.67411
7.64067 35.7009 18.4745
-694.459 5.10679 -115.035
24.4989 52.9134 9.92085
-9.13547 1.96531 113.438
-3.84789 -137.808 180.563
-82.3604 -593.676 101.634
1.17925 0.170843 3.17975
154.86 -7.11824 -73.0058
-263.227 -494.988 324.858
22.2027 -101.827 64.0875
-140.584 17.8169 387.541
-14.6202 3.74709 -5.35559
88.1219 40.3522 -31.3488
41.8002 -69.8006 -33.5542
40.7016 -407.617 319.376
14.6641 -195.162 -624.044
-46.3444 39.9109 27.6885
-465.182 -203.967 560.674
108.842 -108.032 -82.9196
-13.0818 9.37589 -49.7281
-124.911 -218.361 -81.3406
-221.449 -36.5114 107.379
39.2152 -239.566 540.419
-1.66585 22.713 -28.516
-99.0713 -34.8123 6.41606
49.1122 20.5991 31.9954
-95.5331 -53.6938 -23.0313
12.1102 34.589 -11.9265
1.29487 3.44361 3.21644
-0.862831 8.33937 -5.61596
325.126 -164.625 320.876
32.8499 -20.1339 -3.27921
12.8247 15.469 142.105
20.2048 -13.7053 -10.1318
1.14013 -5.65997 -2.21837
36.9155 -13.0363 -82.0001
-57.1799 -6.24771 25.0182
13.0173 21.9759 -17.8673
-80.2143 166.518 -117.798
-3.23612 -36.2426 -64.3243
-2.12198 42.9359 113.991
-20.8361 -104.344 -89.0132
-135.453 -305.674 98.6456
-734.858 -2.96087 122.222
-63.136 2.47422 28.1949
8.29958 96.2494 163.11
-17.4031 -7.32911 13.6738
-22.8731 -112.84 -39.146
62.2273 29.834 113.794
4.88521 54.0728 -5.83788
-29.479 34.9455 -5.15585
-538.739 8.7202 -671.523
5.24256 2.43547 -11.0209
40.0065 -359.24 -41.6633
-990.605 -121.437 -166.279
19.0038 19.3226 52.2337
84.2154 178.703 117.037
6.50579 8.23347 -14.7181
1.40024 -0.101847 -6.91296
-734.193 -228.479 -146.351
4.64726 37.8601 -1.87401
-15.5 -30.5725 -17.7196
-99.5983 28.2166 -400.886
-421.175 -217.999 415.995
-76.9734 -39.3732 18.281
-89.9681 -530.081 -255.143
72.4831 -249.459 106.24
-10.7424 6.57986 -32.2316
-72.5789 35.5265 -77.4289
157.708 -62.6345 -130.568
-10.5053 -59.3931 -33.6903
-400.906 583.711 477.825
30.296 23.5309 1.55566
256.465 219.455 89.6942
2.46759 6.68404 25.4708
6.45954 24.97 -2.27641
13.4706 37.1749 -1.88234
11.9226 77.8118 -95.7999
63.8216 188.836 -53.744
57.7466 18.2527 -162.195
43.2383 44.7435 -17.8958
11.6487 36.1591 -15.3553
37.8193 17.8312 -11.0741
-121.339 -97.9143 45.3435
